Date,Open,High,Low,Close,Adj Close,Volume,sentiment
2019-12-31,27.0,28.086000442504883,26.80533218383789,27.8886661529541,27.8886661529541,154285500,
2020-01-02,28.299999237060547,28.71333312988281,28.11400032043457,28.68400001525879,28.68400001525879,142981500,0.05552374393283484
2020-01-03,29.36666679382324,30.26666641235352,29.12800025939941,29.53400039672852,29.53400039672852,266677500,0.15666666666666668
2020-01-06,29.36466789245605,30.10400009155273,29.333332061767575,30.1026668548584,30.1026668548584,151995000,0.1618551587301587
2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,31.270666122436523,268231500,0.13143978966045294
2020-01-08,31.57999992370605,33.232666015625,31.215333938598636,32.80933380126953,32.80933380126953,467164500,0.14823994252873562
2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,32.089332580566406,426606000,0.24003356556637803
2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,31.87666702270508,194392500,0.17966814724627225
2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,34.990665435791016,397764000,0.04729166666666667
2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,35.861331939697266,434943000,0.1381931216931217
2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,34.56666564941406,260532000,0.10284722222222221
2020-01-16,32.91666793823242,34.297332763671875,32.81133270263672,34.232666015625,34.232666015625,326050500,0.010063085063085068
2020-01-17,33.840667724609375,34.37799835205078,33.54399871826172,34.03333282470703,34.03333282470703,204436500,0.13145071403692093
2020-01-21,35.349998474121094,36.571998596191406,35.227333068847656,36.47999954223633,36.47999954223633,267052500,0.0733896103896104
2020-01-22,38.1259994506836,39.633331298828125,37.27333450317383,37.97066879272461,37.97066879272461,470535000,0.07498032031625781
2020-01-23,37.61666870117188,38.79999923706055,37.040000915527344,38.14666748046875,38.14666748046875,294765000,0.07671270528413385
2020-01-24,38.04199981689453,38.25733184814453,36.95066833496094,37.654666900634766,37.654666900634766,215304000,0.2103769841269841
2020-01-27,36.13266754150391,37.62933349609375,35.95199966430664,37.20133209228516,37.20133209228516,204121500,0.17500000000000002
2020-01-28,37.89933395385742,38.45399856567383,37.2053337097168,37.79333114624024,37.79333114624024,176827500,0.2134343584656085
2020-01-29,38.37933349609375,39.31999969482422,37.82866668701172,38.732666015625,38.732666015625,267022500,0.1047702659030784
2020-01-30,42.16133117675781,43.391998291015625,41.20000076293945,42.72066879272461,42.72066879272461,435085500,0.12148241769015918
2020-01-31,42.66666793823242,43.53333282470703,42.167999267578125,43.37133407592773,43.37133407592773,235789500,0.10678772471741223
2020-02-03,44.91266632080078,52.40933227539063,44.90133285522461,52.0,52.0,705975000,0.09456521739130434
2020-02-04,58.86399841308594,64.59933471679688,55.59199905395508,59.137332916259766,59.137332916259766,914082000,0.06139370724440169
2020-02-05,54.88399887084961,56.39866638183594,46.94066619873047,48.97999954223633,48.97999954223633,726357000,0.06951537458783835
2020-02-06,46.66133117675781,53.05533218383789,45.79999923706055,49.93066787719727,49.93066787719727,598212000,0.0747277517564403
2020-02-07,48.70333480834961,51.31666564941406,48.66666793823242,49.87133407592773,49.87133407592773,255952500,0.01852520985585502
2020-02-10,53.33333206176758,54.66600036621094,50.15999984741211,51.41866683959961,51.41866683959961,370338000,0.22584940312213042
2020-02-11,51.25266647338867,52.23400115966797,50.53333282470703,51.62533187866211,51.62533187866211,175462500,0.06727612665112666
2020-02-12,51.858001708984375,52.650001525878906,50.891334533691406,51.15266799926758,51.15266799926758,180337500,0.16725925925925927
2020-02-13,49.45600128173828,54.53333282470703,49.0,53.59999847412109,53.59999847412109,394339500,0.0608283945180875
2020-02-14,52.4813346862793,54.198001861572266,52.36666870117188,53.33533477783203,53.33533477783203,235405500,0.06268398268398269
2020-02-18,56.106666564941406,57.33333206176758,55.490665435791016,57.22666549682617,57.22666549682617,245725500,0.03965201465201465
2020-02-19,61.56666564941406,62.98533248901367,60.06800079345703,61.16133117675781,61.16133117675781,381345000,0.13619171626984128
2020-02-20,60.79666519165039,60.79999923706055,57.3293342590332,59.96066665649414,59.96066665649414,264523500,0.08259492243867245
2020-02-21,60.46533203125,60.87066650390625,58.6966667175293,60.06666564941406,60.06666564941406,214722000,-0.038655045351473925
2020-02-24,55.93333435058594,57.56666564941406,54.81333160400391,55.58599853515625,55.58599853515625,227883000,-0.0048216540404040446
2020-02-25,56.59999847412109,57.106666564941406,52.46666717529297,53.32733154296875,53.32733154296875,259357500,0.10464285714285715
2020-02-26,52.16666793823242,54.22066879272461,51.740665435791016,51.91999816894531,51.91999816894531,211282500,-0.009422979797979798
2020-02-27,48.66666793823242,49.31800079345703,44.59999847412109,45.26666641235352,45.26666641235352,364158000,0.09145486340401594
2020-02-28,41.97999954223633,46.03466796875,40.76800155639648,44.53266525268555,44.53266525268555,363343500,0.09872749960542929
2020-03-02,47.41733169555664,49.5793342590332,45.77799987792969,49.574668884277344,49.574668884277344,302925000,0.12251309575864519
2020-03-03,53.66666793823242,53.79866790771485,47.740665435791016,49.70066833496094,49.70066833496094,386760000,0.07703702868633425
2020-03-04,50.93066787719727,51.10133361816406,48.31533432006836,49.96666717529297,49.96666717529297,225735000,0.094827096724824
2020-03-05,48.2513313293457,49.71666717529297,47.87133407592773,48.30266571044922,48.30266571044922,162790500,0.07496698324823324
2020-03-06,46.0,47.133331298828125,45.61800003051758,46.89866638183594,46.89866638183594,189943500,0.03700810185185186
2020-03-09,40.35933303833008,44.20000076293945,40.33333206176758,40.53333282470703,40.53333282470703,256105500,0.1682685185185185
2020-03-10,43.96200180053711,44.53333282470703,40.53333282470703,43.02199935913086,43.02199935913086,233916000,0.0343571991444332
2020-03-11,42.68000030517578,43.571998596191406,40.86666870117188,42.28200149536133,42.28200149536133,199837500,0.09987207833783632
2020-03-12,38.72600173950195,39.633331298828125,36.41666793823242,37.369998931884766,37.369998931884766,283636500,0.05515116508126377
2020-03-13,39.66666793823242,40.50466537475586,33.46666717529297,36.44133377075195,36.44133377075195,339604500,0.07425529902196569
2020-03-16,31.299999237060547,32.9913330078125,29.47800064086914,29.67133331298828,29.67133331298828,307342500,0.1030662744024813
2020-03-17,29.333999633789062,31.456666946411133,26.399999618530277,28.68000030517578,28.68000030517578,359919000,0.047297833547833554
2020-03-18,25.933332443237305,26.99066734313965,23.367332458496094,24.08133316040039,24.08133316040039,356793000,0.0756152314054613
2020-03-19,24.979999542236328,30.13333320617676,23.8973331451416,28.50933265686035,28.50933265686035,452932500,0.061701294692961366
2020-03-20,29.21333312988281,31.799999237060547,28.38599967956543,28.50200080871582,28.50200080871582,424282500,0.08202731595511768
2020-03-23,28.906667709350582,29.46666717529297,27.36666679382324,28.952667236328125,28.952667236328125,246817500,0.1444357638888889
2020-03-24,31.81999969482422,34.24599838256836,31.600000381469727,33.66666793823242,33.66666793823242,343428000,0.07893066171386484
2020-03-25,36.34999847412109,37.133331298828125,34.07400131225586,35.95000076293945,35.95000076293945,318340500,0.11016922857235358
2020-03-26,36.49266815185547,37.33333206176758,34.150001525878906,35.21066665649414,35.21066665649414,260710500,0.07972920053020628
2020-03-27,33.66666793823242,35.0533332824707,32.935333251953125,34.29066848754883,34.29066848754883,215661000,0.08874869729036396
2020-03-30,34.017333984375,34.44333267211914,32.7486686706543,33.47533416748047,33.47533416748047,179971500,-0.05566829004329004
2020-03-31,33.41666793823242,36.19733428955078,33.133331298828125,34.93333435058594,34.93333435058594,266572500,0.14537816478587964
2020-04-01,33.599998474121094,34.26333236694336,31.67333221435547,32.104000091552734,32.104000091552734,200298000,0.053951587301587306
2020-04-02,32.06866836547852,32.95066833496094,29.76000022888184,30.29800033569336,30.29800033569336,297876000,0.07046467652717653
2020-04-03,33.96666717529297,34.36600112915039,31.22599983215332,32.000667572021484,32.000667572021484,338431500,0.07818870091896409
2020-04-06,34.08000183105469,34.733333587646484,33.19733428955078,34.41600036621094,34.41600036621094,223527000,0.11041666666666666
2020-04-07,36.33333206176758,37.66666793823242,35.48933410644531,36.36333465576172,36.36333465576172,268797000,0.03256186868686868
2020-04-08,36.9466667175293,37.14733123779297,35.55533218383789,36.589332580566406,36.589332580566406,189840000,0.09267150673400674
2020-04-09,37.4726676940918,38.345333099365234,37.14066696166992,38.20000076293945,38.20000076293945,204750000,0.07355654761904762
2020-04-13,39.34400177001953,43.46666717529297,38.70199966430664,43.39666748046875,43.39666748046875,337131000,0.02448863636363637
2020-04-14,46.59799957275391,49.45866775512695,46.1619987487793,47.32600021362305,47.32600021362305,458647500,0.16761080619116334
2020-04-15,49.46666717529297,50.20866775512695,47.33333206176758,48.65533447265625,48.65533447265625,353655000,0.1285491822991823
2020-04-16,47.79600143432617,50.630001068115234,47.11466598510742,49.68066787719727,49.68066787719727,309868500,0.14461764763471177
2020-04-17,51.48533248901367,51.663333892822266,49.84400177001953,50.25933456420898,50.25933456420898,196923000,0.10976851851851853
2020-04-20,48.8466682434082,51.03799819946289,47.48066711425781,49.75733184814453,49.75733184814453,221199000,0.10571428571428572
2020-04-21,48.67466735839844,50.22200012207031,44.91933441162109,45.78133392333984,45.78133392333984,303136500,0.053555351977350986
2020-04-22,46.93199920654297,48.93333435058594,45.91400146484375,48.80733489990234,48.80733489990234,212482500,0.15955831608005522
2020-04-23,48.50666809082031,48.93333435058594,46.87533187866211,47.04199981689453,47.04199981689453,198550500,0.1567775974025974
2020-04-24,47.387332916259766,48.71533203125,46.54533386230469,48.34333419799805,48.34333419799805,198180000,0.055942527123082675
2020-04-27,49.17399978637695,53.29933166503906,49.0,53.25,53.25,310221000,0.17631645698051948
2020-04-28,53.042667388916016,53.66666793823242,50.44599914550781,51.27466583251953,51.27466583251953,228330000,0.08737481380626543
2020-04-29,52.678001403808594,53.54666519165039,52.21066665649414,53.367332458496094,53.367332458496094,243240000,0.11585706546644046
2020-04-30,57.01266860961914,57.98799896240234,50.900001525878906,52.12533187866211,52.12533187866211,427078500,0.0754700080515298
2020-05-01,50.33333206176758,51.51800155639648,45.5359992980957,46.75466537475586,46.75466537475586,487977000,0.11475560666185666
2020-05-04,46.73333358764648,50.79999923706055,46.53333282470703,50.74599838256836,50.74599838256836,288556500,0.0
2020-05-05,52.65266799926758,53.26133346557617,50.8120002746582,51.2140007019043,51.2140007019043,254875500,0.08178868823300424
2020-05-06,51.76666641235352,52.6533317565918,50.740665435791016,52.172000885009766,52.172000885009766,166848000,0.051812814556717
2020-05-07,51.81399917602539,53.09333419799805,51.4900016784668,52.00266647338867,52.00266647338867,172915500,0.07863880742913
2020-05-08,52.917999267578125,54.93333435058594,52.46733474731445,54.62799835205078,54.62799835205078,241297500,0.211010101010101
2020-05-11,52.70066833496094,54.93333435058594,52.33333206176758,54.08599853515625,54.08599853515625,247794000,0.059094833921222806
2020-05-12,55.133331298828125,56.21933364868164,53.86666870117188,53.96066665649414,53.96066665649414,238603500,0.11788888888888889
2020-05-13,54.72200012207031,55.06666564941406,50.88666534423828,52.73066711425781,52.73066711425781,285982500,0.1171979143944987
2020-05-14,52.0,53.55733489990234,50.93333435058594,53.55533218383789,53.55533218383789,205233000,0.012749485596707815
2020-05-15,52.68999862670898,53.66999816894531,52.436668395996094,53.27799987792969,53.27799987792969,157776000,0.07370655080213903
2020-05-18,55.185333251953125,55.64799880981445,53.59199905395508,54.242000579833984,54.242000579833984,174987000,0.21216856060606062
2020-05-19,54.34466552734375,54.80466842651367,53.73866653442383,53.867332458496094,53.867332458496094,144547500,0.05207039337474121
2020-05-20,54.70000076293945,55.06666564941406,54.119998931884766,54.37066650390625,54.37066650390625,109639500,0.09575353692201519
2020-05-21,54.400001525878906,55.5,53.06666564941406,55.17333221435547,55.17333221435547,183819000,0.10530519005847953
2020-05-22,54.81133270263672,55.45199966430664,54.133331298828125,54.45866775512695,54.45866775512695,149812500,0.11860569985569985
2020-05-26,55.633331298828125,55.63999938964844,54.38066864013672,54.5913314819336,54.5913314819336,121345500,0.335
2020-05-27,54.7239990234375,55.18066787719727,52.33333206176758,54.68199920654297,54.68199920654297,173242500,0.09180753968253968
2020-05-28,54.23400115966797,54.98333358764648,53.44599914550781,53.72066879272461,53.72066879272461,108834000,0.11406862745098038
2020-05-29,53.91666793823242,55.66666793823242,53.61399841308594,55.66666793823242,55.66666793823242,176467500,0.01740451388888889
2020-06-01,57.20000076293945,59.93333435058594,56.93999862670898,59.87333297729492,59.87333297729492,224092500,0.053086419753086415
2020-06-02,59.64666748046875,60.57733154296875,58.06666564941406,58.77066802978516,58.77066802978516,203484000,0.029601851851851848
2020-06-03,59.20800018310547,59.86266708374024,58.67333221435547,58.86399841308594,58.86399841308594,119242500,0.06088492063492064
2020-06-04,59.32533264160156,59.71666717529297,57.22933197021485,57.62533187866211,57.62533187866211,133315500,0.216384604978355
2020-06-05,58.52266693115234,59.10133361816406,57.74666595458984,59.04399871826172,59.04399871826172,117178500,0.10735578440656565
2020-06-08,61.26666641235352,63.33333206176758,60.61066818237305,63.32799911499024,63.32799911499024,212620500,0.19333333333333333
2020-06-09,62.66733169555664,63.62933349609375,61.595333099365234,62.711334228515625,62.711334228515625,170823000,0.013795770202020205
2020-06-10,66.12533569335938,68.49866485595703,65.5,68.336669921875,68.336669921875,278451000,0.16641156462585036
2020-06-11,66.01333618164062,67.9306640625,64.80000305175781,64.85600280761719,64.85600280761719,238747500,0.12934320216407272
2020-06-12,65.33333587646484,65.8653335571289,60.84000015258789,62.35200119018555,62.35200119018555,251451000,0.07688787899419028
2020-06-15,61.18600082397461,66.5893325805664,60.56666564941406,66.05999755859375,66.05999755859375,235458000,0.2730820105820106
2020-06-16,67.4566650390625,67.52532958984375,64.15933227539062,65.47533416748047,65.47533416748047,210766500,0.20372616470830757
2020-06-17,65.84733581542969,67.0,65.50466918945312,66.11933135986328,66.11933135986328,148362000,0.0025918525918525895
2020-06-18,66.86666870117188,67.94667053222656,66.2979965209961,66.9306640625,66.9306640625,146278500,0.052506087662337664
2020-06-19,67.51866912841797,67.73133087158203,66.0893325805664,66.72666931152344,66.72666931152344,130195500,0.08040686603942652
2020-06-22,66.663330078125,67.2586669921875,66.00133514404297,66.28800201416016,66.28800201416016,95436000,0.1419642857142857
2020-06-23,66.59200286865234,67.46666717529297,66.267333984375,66.78533172607422,66.78533172607422,95479500,-0.06300599984810511
2020-06-24,66.27400207519531,66.72533416748047,63.542667388916016,64.0566635131836,64.0566635131836,164394000,0.1632991622574956
2020-06-25,63.61800003051758,65.73200225830078,62.47666549682617,65.73200225830078,65.73200225830078,138817500,0.04155149776753038
2020-06-26,66.31866455078125,66.33333587646484,63.65800094604492,63.982666015625,63.982666015625,132823500,0.11529761904761905
2020-06-29,64.60066986083984,67.33333587646484,63.23466873168945,67.29000091552734,67.29000091552734,135396000,0.11904761904761905
2020-06-30,67.0999984741211,72.51266479492188,66.91533660888672,71.98733520507812,71.98733520507812,253777500,0.07406643318101651
2020-07-01,72.19999694824219,75.68866729736328,72.03333282470703,74.64199829101562,74.64199829101562,199903500,0.04436443349041005
